rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,class
0.012041265,0.3162526,1033.0643824453832,635.2745625748902,1696.5087890625,0.0953045280612244,-546.7713,110.06357,11.442909,-16.019054,-17.95552,-30.859835,-22.135735,-7.5634923,-16.36446,-18.740019,-4.890928,-3.7912965,-9.353072,-6.6624804,-8.311896,-9.447401,0.38364258,1.9126436,-6.696378,-3.1787522,0.0
0.009926425,0.36474398,1009.425675835398,624.1159422806688,1699.489308826959,0.099434468283582,-551.2446,147.03564,5.3701553,-21.442047,9.104766,-0.8871993,-23.669027,-21.789135,-13.41215,-8.3668,-8.343544,-16.97557,-15.042827,0.3649142,-1.3135831,-14.462882,-7.448104,3.1277828,-6.1801853,-10.666587,0.0
0.031618867,0.32576635,1176.714359063795,658.5489108992654,1888.7868862394216,0.1118253592207334,-440.30795,118.52069,-17.219427,-22.782986,3.3917766,-25.500637,-36.060463,-12.674506,-14.004867,-22.69362,-9.62164,-5.23438,-12.379265,-6.503058,-1.9279637,-8.181684,-6.1999693,-0.8117808,-4.898903,-5.56649,1.0
0.013751749,0.41967842,1180.1156769791623,765.532510450334,2010.062225594008,0.1130431624483471,-555.72894,93.74845,-10.493381,-19.028307,5.697328,-4.8850493,-13.316072,-6.696331,-9.881285,-8.62195,0.9900391,-5.0617666,-11.389805,0.5471608,3.084191,-8.699971,-5.7182407,2.1918838,-5.325875,-7.673303,1.0
0.04817525,0.3106601,1101.9426230974575,633.4312015983082,1773.496142578125,0.095578125,-432.54218,133.32639,-17.74844,-36.361126,-0.20740308,-13.830238,-31.883654,-19.590954,-11.106223,-10.863051,-7.4887996,-10.148652,-11.991606,-4.9439206,-4.2619658,-9.07071,-5.2186017,-1.377564,-4.1073027,-3.3635938,1.0
0.008622612,0.38372242,850.9214665849303,506.8949709674403,1347.0937677020393,0.0800073168429003,-564.99585,126.27044,29.161278,-5.522158,0.88565165,-11.972434,-29.361898,-19.52917,-3.822553,-6.1682057,-12.929237,-11.949482,-9.437498,-6.4860716,-2.146522,-3.322986,-8.303531,-6.8745384,-1.9527588,-2.7102046,0.0
0.02901464,0.3253287,1112.167621369802,641.3899571303679,1793.3795568253045,0.1059262513431232,-430.73334,131.29408,-4.605644,-22.807074,-5.1853876,-25.758503,-28.236395,-10.757918,-17.985254,-20.879343,-1.7973405,-0.018491248,-11.302145,-6.0418677,-1.0034859,-6.57918,-4.572449,-1.1403574,-5.8494616,-4.184317,1.0
0.018916208,0.35930678,1155.243997092803,530.3204113977598,1672.4996427210365,0.1033290459857723,-515.74133,130.06567,-23.132069,-32.62401,17.473166,-1.312452,-35.686626,-19.166008,1.8057147,-8.320771,-18.8411,-13.183127,-6.826347,-6.9023046,-7.975347,-6.2654915,-4.407612,-6.026903,-6.371972,-2.334982,0.0
0.041570988,0.36538556,931.6594932155386,626.7805471650163,1642.3516391722624,0.088439436983471,-417.18738,141.05995,6.500398,-32.58433,-11.995335,-5.8925405,-14.375069,-26.977167,-30.277767,-11.111603,-1.367076,-17.649761,-17.870258,1.483153,-1.8742232,-14.660701,-5.9037685,0.4421781,-7.813377,-6.1951056,1.0
0.01350387,0.45071557,947.5895870968632,653.6765323360962,1722.915686182229,0.0929911050451807,-546.7548,126.824005,17.70299,-7.667857,13.117622,3.5893128,-15.274528,-9.250979,0.022365341,-0.6784489,1.5639886,1.6949562,-6.395266,-6.8410378,1.9866574,1.7911344,-5.2725196,-3.5093262,2.0874507,-0.050994758,0.0
0.042470574,0.32243115,847.2507379184084,469.3144174265992,1298.91357421875,0.0774090989191729,-427.51117,154.82465,17.332468,-22.127005,1.5935059,-1.7246532,-21.392122,-21.011538,-14.274891,-14.671492,-14.046185,-12.663463,-12.805778,-9.106862,-4.763754,-5.716272,-7.2336693,-6.556502,-6.708743,-5.94132,1.0
0.017092748,0.33961132,799.60494904322,523.5864657356982,1331.0163959703948,0.0707065515350877,-511.8425,123.47951,23.794931,-11.36056,-6.423683,-16.395702,-25.211136,-15.783556,-11.03749,-14.348157,-9.398433,-4.8275332,-10.05313,-10.425305,-2.9159377,-2.647954,-7.7385235,-6.2992473,-2.5099573,-2.8333757,0.0
0.04076683,0.34114096,1216.8076015848378,594.7323591587233,1818.047501975924,0.1167980149562256,-439.15494,137.63374,-21.930141,-34.52869,-10.236284,-34.822914,-29.641533,-1.5552862,-16.224384,-27.406755,-4.0710006,-2.2894728,-17.425285,-5.347343,4.6873927,-8.444011,-8.475915,2.4390683,-3.6563468,-8.812709,1.0
0.016750125,0.34602126,915.732306824592,552.6782583351297,1500.6306428729365,0.0823739681603773,-481.92865,116.60404,15.967438,-10.052586,-0.4081703,-13.644341,-22.650545,-11.676149,-9.801165,-16.710629,-14.39081,-11.376929,-11.88094,-6.0178013,-1.5302346,-6.1012354,-7.1023026,-2.4754264,-3.7532923,-6.5795207,0.0
0.006543658,0.30801716,931.6100929038364,594.2340623799464,1562.1060075431035,0.083213601532567,-584.05493,120.59422,17.579552,-7.9999485,-9.329125,-28.90756,-26.582012,-11.039904,-15.031218,-15.031574,-3.850316,-7.544352,-11.943786,-1.4563833,-1.4125377,-11.225763,-5.8517575,1.4080898,-4.4870872,-5.278883,0.0
0.026458392,0.34829938,1104.8590510858962,619.3272944093665,1731.7718176295896,0.1019337203023758,-457.78995,133.74312,-19.165955,-32.387318,-4.2716217,-27.156706,-33.793316,-14.87286,-22.016441,-25.362192,-3.3963237,-0.9855859,-14.266814,-7.6591144,-1.2342424,-8.391893,-3.9425504,3.7524126,-5.4926457,-10.256666,0.0
0.035578504,0.37764066,842.5574970774896,492.53116469779104,1328.7672663309488,0.0764307228915662,-469.80374,118.77419,34.147312,-10.419596,-14.404791,-15.738789,-18.022058,-10.904981,-5.066183,-8.126338,-9.353908,-4.855208,-2.9061985,-4.1015215,-3.212445,-2.0303893,-3.2724771,-4.1988564,-3.5330517,-2.7165556,1.0
0.011374833,0.4466454,805.8405355428204,517.697849383512,1338.134765625,0.0751292293233082,-579.127,176.35663,24.215712,-34.780174,-12.910793,0.22726142,-6.2809896,-6.470874,-8.555682,-17.176653,-16.116135,-7.4801245,-5.417284,-6.665168,-4.858998,-3.9019587,-4.012391,-3.0996685,-4.445438,-5.973373,1.0
0.016764278,0.39727256,1065.585927852734,657.8030664644767,1784.4107988584844,0.1071157504857513,-517.07495,138.09308,2.392415,-20.560835,6.4281096,-1.2073785,-8.735707,-3.771156,-17.205828,-25.158325,-8.325228,-3.5239267,-14.49089,-9.187341,0.19722728,-6.7081084,-9.655838,-2.0695605,-3.4054558,-8.568275,1.0
0.016286489,0.36711273,1091.3031250130473,724.1067441785698,1968.134765625,0.1040562220982142,-492.13052,94.54669,2.260422,-11.816288,1.7333897,-11.794946,-20.011778,-12.999441,-14.082913,-14.666866,-7.761439,-6.5301557,-5.939747,-1.6151931,-5.3896976,-9.299052,-1.9676431,0.51854235,-6.140584,-4.4803796,0.0
0.028140828,0.3230018,1117.342946926441,633.355927027114,1813.8533528645837,0.1030327690972222,-449.315,120.51435,-5.800787,-18.25156,1.5679513,-20.24724,-29.748146,-17.946096,-20.971418,-19.763042,-7.0377765,-9.547593,-13.804863,-4.4588704,-4.2158313,-10.323783,-3.7557375,-0.5698734,-6.902844,-3.7334285,0.0
0.02868982,0.31873208,1057.2448766038603,564.7457376226474,1616.5283203125,0.0974988553113553,-469.23294,108.28484,9.810731,-18.241972,-20.359278,-31.36268,-22.28405,-10.953394,-18.705528,-14.113986,-0.8342094,-9.15627,-14.486751,-0.30365014,-0.47470272,-12.620399,-5.704607,3.8588617,-2.6081805,-4.166207,0.0
0.014360735,0.38041463,1312.081292100535,559.3733837308158,1901.9146162210047,0.1216323695231958,-512.2535,99.343094,-25.932379,-40.864223,-1.7541726,-4.8293962,-20.505144,-11.245007,-6.155876,-12.195981,-6.175108,2.4200656,-2.2126887,-6.3375087,-1.4198242,2.204949,0.70711976,-2.4863584,-4.7306285,-1.9929745,0.0
0.012100082,0.4580072,1341.740021713714,786.6731487376421,2097.4640507026006,0.0754476457634228,-571.0429,121.57304,20.606653,-2.8114812,0.124887764,-19.339548,-19.537039,-4.1497474,-15.929249,-26.68897,-6.656532,3.2222831,-11.936032,-13.5788145,-2.3201861,-4.7379956,-8.28379,-1.7307657,-2.6417813,-8.454334,0.0
0.016869484,0.38805577,973.6835721884416,607.1795615498846,1646.09375,0.0911231455176767,-503.91592,131.2411,10.243352,-22.484943,-4.362335,-11.137994,-22.585493,-13.799941,-10.855637,-18.296568,-14.323606,-4.710749,-5.0573792,-8.472003,-7.089759,-5.6712317,-6.075237,-5.4640503,-4.3532057,-4.436416,0.0
0.013790117,0.34112504,1003.3971591890912,631.3880012611745,1643.5619024020525,0.0931961287313432,-526.38965,101.55636,17.21706,2.6236923,1.8403168,-26.69353,-30.656742,-10.008818,-15.30909,-25.94128,-8.463715,1.4600905,-12.703825,-13.151635,0.6739024,-1.2568328,-7.4946465,-1.173415,0.32877317,-6.2744694,0.0
0.017050102,0.36590117,775.1547062401413,488.5604774948338,1227.392578125,0.0724995647632312,-497.79544,117.52157,37.720966,-0.75877905,-12.989226,-24.596056,-23.335344,-16.285788,-20.295029,-19.440798,-6.8821907,-4.550429,-11.244093,-8.14231,-3.1895552,-6.879664,-7.421403,-3.0943267,-4.604466,-6.3356843,0.0
0.023849623,0.34378985,1158.642684023225,635.1822223845106,1825.428355823864,0.1118325477789256,-499.8668,135.88857,2.3909054,-13.2859955,-1.4624026,-29.360027,-28.547623,-5.89296,-17.03319,-25.173018,-4.8895435,-1.3030396,-14.096409,-9.483244,-2.7438056,-8.416003,-9.075873,-5.4442987,-6.387291,-4.481198,1.0
0.009734387,0.42818457,1071.5080472946106,654.0611220089594,1773.0787194293478,0.1007193808229813,-591.5245,119.99427,-1.5345166,-19.21618,17.381048,12.3927355,-9.780656,-6.24927,-1.2769532,-8.893197,-10.340299,-8.273743,-10.600802,-6.260448,-0.53422606,-7.471741,-11.363471,-0.80515003,2.1539202,-7.664344,1.0
0.0036503866,0.39824793,1027.8632106854386,661.033980919017,1716.5408203125,0.09817578125,-649.0069,112.32904,18.235235,-9.3659,-9.017818,-20.780224,-15.829621,0.517708,-3.365559,-12.543166,-9.260431,-6.7681794,-6.6589665,-2.6639004,-2.9682655,-6.5821743,-5.1649795,-4.0401783,-4.7461405,-1.691465,1.0
0.020481924,0.4105227,757.2263322454137,491.7644180820728,1275.9948483362857,0.0714175575657894,-477.6892,117.39036,45.979694,-2.4369993,-14.030087,-9.860626,-5.1573133,-4.2366347,-8.178039,-11.76323,-10.101509,-7.9135613,-9.280065,-9.344377,-5.875457,-3.971914,-4.8041954,-4.6360245,-3.7092943,-3.8342516,0.0
0.0056496756,0.40290463,955.3734149268072,549.907047742427,1561.07109375,0.08446484375,-641.1923,133.40866,7.0827255,-21.915298,14.546724,16.26807,-11.439706,-15.169315,-2.0662067,-2.3364182,-10.934134,-12.629317,-8.227113,-3.9487698,-4.1643057,-7.5222325,-6.1354136,-1.0774481,-2.5007195,-7.087413,0.0
0.008633633,0.3587275,1123.5370223315665,629.5380168373104,1772.5522169426306,0.1030419193097015,-582.0358,144.25868,-17.886047,-28.28683,9.638537,-16.941105,-37.694633,-18.707489,-13.468882,-16.924917,-5.432534,-3.527807,-11.840134,-7.8180304,-3.8092077,-8.467884,-6.637163,-2.7208521,-5.38983,-4.495713,0.0
0.0042981515,0.4325814,1385.0916945322065,777.1153532040483,2155.819702148437,0.0881478445870535,-665.7132,90.319405,16.680235,11.760941,8.672978,-22.971724,-22.950056,-0.24934074,-3.3860264,-11.34508,-3.5128212,-2.6108196,-6.115773,-0.6775792,-0.8238434,-5.825443,-1.3423721,0.49882245,-5.634292,-2.7056696,0.0
0.011114579,0.41275367,918.1353699662592,568.1922406827953,1567.398734714674,0.0898083673007246,-544.2829,164.2048,13.151256,-39.498398,-4.3902173,13.443075,-4.9178114,-12.277719,-4.7301345,-9.659435,-21.762478,-18.02893,-2.5253854,2.4003687,-7.467286,-13.335454,-3.7846665,6.246995,0.30930185,-10.7277565,1.0
0.01625139,0.39715505,1099.995223657482,631.4797397959719,1809.1748364973532,0.1069272317793159,-501.99704,131.68631,-11.490696,-27.93346,7.831823,-6.644811,-28.06462,-19.921215,-13.643518,-13.384697,-8.576825,-10.725167,-12.859425,-3.7850502,-1.888349,-10.16669,-7.481909,0.09012827,-3.9884415,-8.202644,0.0
0.01143558,0.3525595,1040.216404241388,572.6791553762496,1604.443359375,0.0927103263180272,-510.75616,77.46919,11.009655,-3.444544,4.148631,-6.123759,-11.8036,-4.792235,-10.814964,-21.681095,-13.553835,-2.3783562,-6.5422945,-10.499751,-5.716106,-4.4360504,-5.675248,-1.9709053,-0.828581,-4.6060324,0.0
0.0061986516,0.38365132,1094.827008925888,691.035066011406,1812.7766927083333,0.1062934027777777,-612.6345,137.25598,-6.800411,-16.781393,6.1672773,-27.52862,-39.73392,-12.721287,-10.014218,-16.81175,-3.3620913,-2.3717976,-16.122574,-12.297506,-3.0130408,-6.484708,-7.1918287,-2.5698938,-3.1255558,-2.8676403,1.0
0.011520198,0.42509905,1031.234502872746,579.7339518707397,1616.2249363890485,0.094710883744266,-559.2127,127.12692,1.473032,-15.593319,13.258629,-5.9327173,-25.934118,-5.3309097,3.090003,-15.295571,-13.674227,2.5418577,-3.4570262,-14.087398,-4.7283196,2.1814597,-5.694747,-7.1426067,-0.5932185,-2.1890957,0.0
0.01145873,0.3280156,940.6045520935676,596.2589857967894,1545.7978788789335,0.0847867952360139,-569.6133,101.897675,18.510538,-10.908363,-17.04002,-30.519524,-23.471277,-4.292925,-7.209382,-14.524671,-4.7982254,-0.74638313,-9.686187,-9.869929,-2.5314136,-1.2812921,-1.689299,-1.2154794,-3.2040641,-1.2065116,0.0
0.018565059,0.32828814,1092.0989629656633,628.9001459666657,1742.86751831777,0.1035416281434911,-474.84055,107.6539,4.334933,-12.772808,-3.92636,-25.211048,-29.55411,-10.27044,-8.911289,-14.03949,-5.393237,-2.5610194,-7.5302505,-4.3739967,-2.073538,-6.331225,-5.118891,-1.6458615,-3.4095495,-2.8976161,1.0
0.005631896,0.37742555,991.6374632473234,678.6704768055104,1656.6031494140625,0.09478759765625,-612.34094,130.37897,8.803553,-6.9322624,9.439944,-15.1476345,-27.4446,-11.172419,-7.847438,-11.604816,-6.5244765,-6.27494,-6.7721443,-1.4571426,-5.066855,-11.274517,-5.1484203,-1.7737235,-6.830383,-3.6876197,0.0
0.01932156,0.37423068,1033.174782972926,565.682953503071,1613.0487160604507,0.0952975580601092,-495.3001,130.10367,-4.0507317,-22.00769,15.384576,1.0661516,-27.865543,-19.100046,-8.795732,-16.347029,-11.856466,-0.7410629,-7.333723,-13.778299,-3.9710433,0.04724759,-9.002217,-10.048001,-2.3613384,-2.15201,0.0
0.00908083,0.38977876,988.6878877864842,665.4611304139237,1686.597690920858,0.0932761649408284,-576.8195,105.77519,17.382622,-2.8190513,11.028939,1.6086029,-8.8343315,-3.4752414,-8.914128,-19.412148,-8.950951,2.853715,-6.1867647,-11.801219,-0.90590656,1.6195948,-7.7388244,-7.0224333,0.08167028,-1.5859079,1.0
0.020094698,0.3734226,1101.6530260780053,614.5559103957112,1768.54248046875,0.104277111235119,-515.0633,127.09208,-19.280426,-42.205288,-2.0456808,-3.9509299,-22.358149,-21.093979,-16.688797,-9.52254,-0.09388919,-7.3991385,-15.615495,-3.2233326,2.786543,-10.433518,-11.0180645,1.930287,-0.29156294,-8.600292,0.0
0.003519016,0.40504998,1061.067646716761,689.346673987759,1790.0569264481708,0.0986367822662601,-671.8971,130.6123,3.5416207,-23.015078,8.912922,8.435378,-13.912766,-16.880472,-9.052338,-7.1455474,-10.319401,-11.930552,-7.1305704,-1.0040529,-3.1129858,-6.8104177,-2.7394667,0.7084146,-2.58728,-4.4589615,0.0
0.013942606,0.36129016,797.9761770506956,461.9411288535212,1165.9774565360915,0.0719836597711267,-536.908,139.89122,22.172068,-4.9343348,10.070101,-3.9596102,-18.034111,-14.299608,-17.013647,-17.697218,-6.653742,-7.599912,-17.473457,-10.85022,-0.47557625,-5.29941,-9.194276,-4.032033,-4.1991034,-7.823109,1.0
0.007186314,0.3780417,929.5565556944616,603.9329151128271,1560.2127878289473,0.0872293037280701,-536.9256,114.22759,18.354794,-7.577995,4.0344553,-8.29804,-23.31925,-15.079912,-7.3994756,-11.842838,-11.509495,-5.3664675,-4.2785473,-5.9639773,-5.760194,-5.487779,-4.864478,-3.4867346,-3.9302435,-4.9984617,0.0
0.024733491,0.4359804,971.3098017737148,677.0802409160275,1731.91351489486,0.0938869012850467,-501.60764,98.94192,12.247489,-16.323097,2.686444,8.747884,-6.8633513,-17.145044,-14.087058,-7.211937,-4.122542,-5.3801665,-5.0816755,-1.6284903,-2.337787,-6.7156024,-5.2724476,-0.762992,-2.678871,-5.8828506,0.0
0.029582174,0.35291362,953.77690756878,557.909453550408,1526.0144072814792,0.0873402639822738,-449.51822,130.59921,6.0746374,-30.23098,-15.467329,-16.369444,-20.83386,-19.540339,-20.385777,-14.692894,-9.724615,-15.172763,-11.018996,1.4274815,-3.7677686,-12.696494,-3.9533443,0.648556,-7.979308,-7.0699496,0.0
0.007246368,0.3989563,819.026467020459,568.8665212102293,1445.0701904296875,0.0760724748883928,-567.32117,142.7837,23.391592,-14.323333,5.218391,2.5363781,-19.59144,-24.009338,-12.563533,-5.932435,-10.889593,-16.48456,-9.487526,1.1232692,-2.038791,-9.691385,-6.2553535,-2.0192637,-5.3978906,-5.4310226,0.0
0.011659152,0.3559439,1063.133251689576,721.9304881273981,1844.7329477163464,0.1043381911057692,-538.5468,86.30245,13.572266,-6.7328067,-5.405495,-16.063976,-15.84908,-4.723868,-6.0142655,-11.468471,-9.328682,-8.292056,-7.8104453,-3.5337431,-3.134005,-5.217679,-2.6583333,-2.3196664,-6.3653593,-4.95692,0.0
0.02363833,0.41003874,1029.354616643603,526.3101107571434,1532.195068359375,0.10279296875,-515.9141,128.6193,29.541487,-13.315787,-24.069666,-28.57278,-8.656855,7.4180336,-11.587297,-25.4987,-9.164127,0.72313225,-7.057127,-7.6217847,-4.2249255,-8.859402,-8.962072,-1.5833421,-1.0191619,-6.080038,1.0
0.025172565,0.4037105,676.0416208512202,461.8472515691221,1109.9462145157445,0.0625372733778625,-469.33075,149.74887,46.84871,-12.409249,-23.124184,-16.531002,-7.260256,-8.252078,-18.429113,-17.138563,-6.483284,-5.798372,-8.817686,-3.6201363,-1.284629,-6.3664246,-6.5692945,-2.4646835,-3.1915896,-5.235487,1.0
0.0039322213,0.38435775,958.8678621066352,688.3162955486553,1650.7982575491574,0.0896215545997191,-648.22394,114.5784,24.82711,-0.091461696,-5.879028,-21.224905,-13.297157,-3.4090123,-16.448942,-15.569849,1.6082826,-1.860402,-10.180859,-1.1439458,0.024339654,-9.399881,-5.5866227,-0.009312533,-5.33067,-4.7612667,1.0
0.017052446,0.41895446,971.4544701299808,535.9088795504441,1511.47705078125,0.0917236328125,-537.32715,129.2664,13.843672,-24.182863,-10.550497,-10.201235,-15.593369,-10.96313,-10.390608,-15.7465105,-16.25594,-10.364296,-2.5614166,-1.0681707,-7.3399615,-7.8607764,-0.5475914,-0.6618892,-6.508361,-4.7874475,0.0
0.004175383,0.42290273,945.6051393593242,612.3867511054054,1609.306003736413,0.0890855493012422,-631.15594,143.26463,2.084033,-18.145714,20.797775,4.139037,-30.776937,-21.654081,-2.694841,-5.2192163,-6.5352554,-3.7534573,-10.763796,-12.784729,-3.0202677,-1.053726,-6.0527334,-2.384585,0.824233,-5.34343,0.0
0.019906396,0.38567203,1109.5921912027368,622.9519206747,1813.7706244169776,0.1081962016091417,-509.594,124.08101,-10.9177685,-32.32908,5.3916698,-1.0106791,-26.691319,-22.745813,-8.029607,-6.875386,-12.146222,-11.945186,-5.2030916,-2.000426,-7.027712,-8.135912,-2.7578604,-3.897707,-7.4766316,-2.5426886,0.0
0.009917989,0.4021093,1085.2475940213535,681.8171913646319,1840.6841077302631,0.1035743656015037,-575.432,98.0706,1.4698826,-15.646984,6.720159,-2.9816785,-19.506523,-12.2995825,-9.679281,-18.422201,-11.628528,0.30640584,-6.6724744,-13.514237,-2.713882,3.185599,-5.7638655,-8.142644,-1.3322568,-2.14559,0.0
0.01963626,0.3736834,1017.5772392781664,634.4674450602176,1718.9071655273438,0.0965358189174107,-516.494,82.35712,-3.0397127,-32.712894,-20.218174,-12.423401,-11.750501,-10.894025,-12.282445,-10.212248,-4.6647196,-4.383302,-5.307064,-2.093749,-1.7323328,-3.8573349,-1.6860428,-0.14577235,-2.0121605,0.024472442,1.0
0.019300207,0.3978824,758.2361866719011,518.0365781028544,1293.7236585115131,0.0718116091008772,-507.37994,136.82288,32.519558,-4.693407,5.1173315,4.537448,-1.3615102,-2.6014776,-12.272332,-18.855854,-8.159324,-1.7982031,-10.146563,-10.247018,-0.07046246,-0.8988373,-7.74502,-3.7015576,2.1428022,-1.7121317,1.0
0.008254896,0.38117898,1033.4674825705686,635.572564099379,1719.2756652832031,0.0983378092447916,-564.786,135.90953,8.07902,-4.595073,6.252238,-28.797375,-33.762753,-5.090626,-8.881895,-21.67105,-7.4978113,-1.6824098,-12.91394,-10.547422,-2.9395206,-6.1412463,-7.0154276,-4.8326597,-7.3624487,-5.5901146,0.0
0.004899723,0.37592632,960.3138046012102,672.1084050648411,1720.8851207386365,0.0933145630411255,-645.5296,133.01239,16.307503,-5.64391,14.225784,-1.3557818,-14.130857,-1.2204294,-6.6014366,-23.936209,-12.714772,2.7741852,-8.238942,-13.697128,1.7521526,3.4415367,-9.70501,-6.071162,4.7525225,-1.2803718,1.0
0.012147642,0.40369302,1149.048387468937,735.5102348511324,1943.829735289229,0.1137877119348404,-520.6083,122.189735,5.6729627,-10.760076,-7.44108,-30.993813,-18.489931,2.6942081,-21.434544,-32.013367,-1.6675055,3.8424182,-15.3531275,-8.410044,2.5345762,-9.432446,-12.038011,0.04070229,-1.8328582,-8.779746,0.0
0.0067695067,0.41750252,1085.9339359705714,567.717701231351,1700.874108110549,0.1016189486994219,-616.6315,151.83858,-16.380032,-31.055922,31.30898,18.434011,-30.27197,-25.34189,0.21416284,-3.0808232,-10.664698,-4.864493,-4.739982,-9.002714,-5.261138,-3.0611248,-6.1815205,-3.3267858,1.2060131,-2.4062583,0.0
0.06805131,0.42325866,969.8426838571949,523.6443356085142,1518.1545280140533,0.0902222401997041,-432.67645,152.26236,0.8568115,-46.287643,-13.345321,-2.1340098,-18.7161,-23.480925,-17.216585,-13.113887,-11.05572,-11.53315,-11.472104,-6.7702694,-4.897965,-7.7126603,-4.9533114,-0.04947134,-3.6040907,-7.1861744,1.0
0.013909775,0.40118632,825.7970291549937,506.1897353614629,1309.843547603627,0.0767360548898963,-525.8298,164.7014,38.33772,-12.742846,-17.335133,-20.070593,-9.337324,-2.816205,-15.43819,-15.339007,-2.844058,-6.4351263,-9.915691,0.32079706,-0.59548515,-9.195174,-3.025865,1.8807715,-6.3023562,-7.304888,0.0
0.024665939,0.36116764,1109.5575271152104,614.8825570933253,1760.9950138972356,0.1081511668669871,-455.49265,131.79637,5.409911,-5.0458927,12.461096,-15.588445,-21.689213,2.8073623,-0.13333543,-13.175578,-4.8641496,-0.28140697,-5.2422314,-1.7308054,-0.6777513,-6.1267567,-2.4698749,2.0305848,-2.860001,-3.5858781,0.0
0.0159655,0.3646615,963.1363088117996,600.6492215174857,1609.016083508003,0.0924429544588414,-498.6218,110.657104,15.06247,-10.4053135,-2.2394469,-14.241702,-20.77927,-11.028671,-12.6575985,-16.591488,-4.7500687,0.19622514,-9.457886,-7.6858344,2.1833618,-2.2585437,-8.8484,-2.3129056,1.3913757,-4.182193,0.0
0.0078101307,0.42678806,857.0875369640183,540.9961916111687,1426.2051072761194,0.0804177355410447,-513.05853,102.425674,19.470615,-4.585148,4.751153,-4.3629074,-16.406979,-13.066838,-13.59621,-19.051296,-11.588704,-2.3277295,-8.138806,-14.1027155,-6.528512,0.77914345,-2.2995446,-6.50272,-5.3457313,-2.7939866,0.0
0.012241173,0.41973838,1251.2289350039448,860.3630739625122,2222.592220666273,0.1164044074292452,-563.64264,62.534595,-8.154467,-9.053816,-6.9374948,-30.45974,-22.040539,2.5918772,-4.672415,-14.524252,-3.4388335,0.27352926,-4.5019426,-1.5339531,-1.6211178,-4.55086,1.1247466,2.8892417,-3.66346,-2.8763278,0.0
0.012671303,0.3591634,1047.8706395405393,664.8448055029735,1708.702734375,0.093265625,-549.0797,111.27353,12.355336,-13.555301,-13.816211,-25.29926,-14.7811365,-1.5540115,-14.493402,-14.950566,4.333631,-0.068942554,-15.011935,-5.9293623,2.4116757,-7.0672846,-7.957442,-0.68811315,-4.773982,-8.18391,1.0
0.005815682,0.41320986,933.9805818023495,625.0915922008172,1574.3240259255574,0.0903071506767515,-629.6119,159.04057,24.386372,0.19642824,7.607021,-24.19009,-27.470762,3.7096834,1.1110265,-18.101458,-9.686216,-1.0890659,-8.225694,-5.3331184,0.61396503,-6.190569,-6.950634,0.5879843,-3.0922518,-8.663788,0.0
0.012956497,0.40758643,925.607072679286,654.553971382296,1602.355049070248,0.0903199251033057,-569.3816,118.669685,19.150558,-4.761234,9.732484,-1.9934199,-13.267315,-0.98836917,0.11361399,-15.460846,-14.212864,0.13832152,0.28306052,-8.372416,-8.959601,-4.403349,-0.2317049,1.7833347,-2.6718998,-7.458093,1.0
0.025153063,0.42575267,853.0180951656364,508.5934064740693,1436.7997931305474,0.0811832585983727,-487.40393,155.69124,28.785751,-36.55745,-26.654186,-4.6219115,-6.2683387,-18.084393,-20.730099,-12.427314,-4.3222904,-4.1773167,-7.286747,-6.776691,-4.73368,-4.6145067,-4.8119373,-4.683217,-5.384924,-5.8051004,0.0
0.014124602,0.3770025,916.9220696563334,613.0449661061582,1572.222900390625,0.0865224202473958,-550.06213,137.96259,21.166008,-1.9762522,12.195689,-11.033066,-30.652138,-19.204262,-12.947895,-16.857616,-10.5258665,-4.8569927,-9.181822,-9.316049,-3.7644243,-3.290433,-6.2207227,-6.841393,-5.4341373,-3.6409574,0.0
0.009634216,0.38939375,1188.4249242992266,740.9048476878686,2046.4019775390625,0.1133965386284722,-528.5744,104.875175,-15.358224,-33.604572,-15.61181,-27.394423,-26.183418,-10.128188,-14.506682,-17.757559,-6.5327888,-6.7725034,-11.86,-5.9408054,-5.195102,-8.147002,-0.3942845,1.9211975,-5.4035115,-0.9379794,0.0
0.0062802467,0.40374702,1239.398252942035,679.3142832049973,1912.217160488697,0.1218417553191489,-629.76086,124.89289,-2.7867484,-16.800043,4.994088,-11.725521,-16.429363,-4.84742,-13.7915745,-15.391806,2.4389915,1.4693191,-9.797683,-2.5255506,2.6562245,-4.9279523,-3.459521,1.6759535,-3.1823637,-5.0914636,0.0
0.008048186,0.3212013,923.0711472376604,611.8255657574499,1578.6818620413187,0.0871471323090692,-558.06775,117.99801,18.48613,-10.175746,-5.1183567,-20.286116,-29.964186,-19.70882,-13.234407,-10.850817,-3.7564726,-3.1203089,-9.967362,-11.371772,-7.2228537,-4.206222,-3.764299,-5.4646935,-5.5038743,-2.2545638,0.0
0.0037082494,0.4164436,1298.2161892923295,732.6395984443774,2029.6214228091037,0.1231954823369565,-652.4354,76.00232,1.1961017,14.478254,22.227514,-20.985,-27.367546,5.428061,3.2707708,-15.62791,-8.026917,-1.6574334,-8.736715,-4.199024,1.7583617,-4.892326,-4.717846,2.2411106,-1.085101,-4.0626593,0.0
